date,items,pettah_average,pettah_min_value,pettah_max_value,food_inflation_Base_2013,percipitation,Bankrupt,pettah_range,pettah_midpoint
1/8/2020,Rice (Rs/kg)_Samba 2,95.2,94,96,146.5,0.38,0,2,95
1/8/2020,Potatoes (Rs/Kg)_Nuwaraeliya,166,160,170,146.5,0.38,0,10,165
1/8/2020,Pulses (Rs/Kg)_Cowpea,246,240,250,146.5,0.38,0,10,245
1/8/2020,Pulses (Rs/Kg)_Red Dhal,128.8,127,130,146.5,0.38,0,3,128.5
1/8/2020,Pulses (Rs/Kg)_Green Gram,278,270,285,146.5,0.38,0,15,277.5
1/9/2020,Rice (Rs/kg)_Nadu 2,96,95,97,146.5,0,0,2,96
1/9/2020,Rice (Rs/kg)_Samba 2,95.2,94,96,146.5,0,0,2,95
1/9/2020,Potatoes (Rs/Kg)_Nuwaraeliya,165,160,170,146.5,0,0,10,165
1/9/2020,Pulses (Rs/Kg)_Green Gram,284,275,290,146.5,0,0,15,282.5
1/9/2020,Pulses (Rs/Kg)_Cowpea,248,245,250,146.5,0,0,5,247.5
1/9/2020,Pulses (Rs/Kg)_Red Dhal,128.4,126,130,146.5,0,0,4,128
1/13/2020,Rice (Rs/kg)_Nadu 2,96.6666,96,97,146.5,0.43,0,1,96.5
1/13/2020,Rice (Rs/kg)_Samba 2,95.8,95,96,146.5,0.43,0,1,95.5
1/13/2020,Pulses (Rs/Kg)_Cowpea,248,245,250,146.5,0.43,0,5,247.5
1/13/2020,Pulses (Rs/Kg)_Red Dhal,129.2,128,130,146.5,0.43,0,2,129
1/13/2020,Potatoes (Rs/Kg)_Nuwaraeliya,165,160,170,146.5,0.43,0,10,165
1/13/2020,Pulses (Rs/Kg)_Green Gram,286,280,290,146.5,0.43,0,10,285
1/14/2020,Rice (Rs/kg)_Nadu 2,95.8,95,97,146.5,0,0,2,96
1/14/2020,Rice (Rs/kg)_Samba 2,95.4,94,96,146.5,0,0,2,95
1/14/2020,Pulses (Rs/Kg)_Cowpea,246,240,250,146.5,0,0,10,245
1/14/2020,Pulses (Rs/Kg)_Red Dhal,129.2,128,130,146.5,0,0,2,129
1/14/2020,Pulses (Rs/Kg)_Green Gram,284,280,290,146.5,0,0,10,285
1/14/2020,Potatoes (Rs/Kg)_Nuwaraeliya,184,180,190,146.5,0,0,10,185
1/16/2020,Rice (Rs/kg)_Nadu 2,96.25,95,97,146.5,0.35,0,2,96
1/16/2020,Rice (Rs/kg)_Samba 2,95.6,95,96,146.5,0.35,0,1,95.5
1/16/2020,Pulses (Rs/Kg)_Green Gram,288,285,290,146.5,0.35,0,5,287.5
1/16/2020,Potatoes (Rs/Kg)_Nuwaraeliya,190,180,200,146.5,0.35,0,20,190
1/16/2020,Pulses (Rs/Kg)_Red Dhal,129.2,128,130,146.5,0.35,0,2,129
1/16/2020,Pulses (Rs/Kg)_Cowpea,252,250,255,146.5,0.35,0,5,252.5
1/17/2020,Rice (Rs/kg)_Samba 2,94.4,93,95,146.5,3.64,0,2,94
1/17/2020,Rice (Rs/kg)_Nadu 2,94.2,93,95,146.5,3.64,0,2,94
1/17/2020,Pulses (Rs/Kg)_Green Gram,287,280,290,146.5,3.64,0,10,285
1/17/2020,Pulses (Rs/Kg)_Red Dhal,129,127,130,146.5,3.64,0,3,128.5
1/17/2020,Potatoes (Rs/Kg)_Nuwaraeliya,180,175,185,146.5,3.64,0,10,180
1/17/2020,Pulses (Rs/Kg)_Cowpea,246,240,250,146.5,3.64,0,10,245
1/20/2020,Rice (Rs/kg)_Nadu 2,95,94,96,146.5,2.6,0,2,95
1/20/2020,Potatoes (Rs/Kg)_Nuwaraeliya,196,190,200,146.5,2.6,0,10,195
1/20/2020,Rice (Rs/kg)_Samba 2,95.2,94,96,146.5,2.6,0,2,95
1/20/2020,Pulses (Rs/Kg)_Cowpea,247,245,250,146.5,2.6,0,5,247.5
1/20/2020,Pulses (Rs/Kg)_Green Gram,288,285,290,146.5,2.6,0,5,287.5
1/20/2020,Onion (Rs/Kg)_Sinnan,405,380,420,146.5,2.6,0,40,400
1/20/2020,Pulses (Rs/Kg)_Red Dhal,129.6,128,132,146.5,2.6,0,4,130
1/21/2020,Rice (Rs/kg)_Samba 2,93.8,90,96,146.5,2.18,0,6,93
1/21/2020,Rice (Rs/kg)_Nadu 2,93.4,92,95,146.5,2.18,0,3,93.5
1/21/2020,Pulses (Rs/Kg)_Green Gram,278,255,290,146.5,2.18,0,35,272.5
1/21/2020,Pulses (Rs/Kg)_Cowpea,247,245,250,146.5,2.18,0,5,247.5
1/21/2020,Pulses (Rs/Kg)_Red Dhal,129.6,128,132,146.5,2.18,0,4,130
1/21/2020,Potatoes (Rs/Kg)_Nuwaraeliya,191.2,185,196,146.5,2.18,0,11,190.5
1/22/2020,Rice (Rs/kg)_Samba 2,92.6,90,95,146.5,7.41,0,5,92.5
1/22/2020,Rice (Rs/kg)_Nadu 2,93.4,92,95,146.5,7.41,0,3,93.5
1/22/2020,Pulses (Rs/Kg)_Green Gram,287,285,290,146.5,7.41,0,5,287.5
1/22/2020,Pulses (Rs/Kg)_Red Dhal,130.2,129,132,146.5,7.41,0,3,130.5
1/22/2020,Potatoes (Rs/Kg)_Nuwaraeliya,193.2,190,200,146.5,7.41,0,10,195
1/22/2020,Pulses (Rs/Kg)_Cowpea,247,245,250,146.5,7.41,0,5,247.5
1/23/2020,Rice (Rs/kg)_Nadu 2,92.8,90,95,146.5,1.05,0,5,92.5
1/23/2020,Rice (Rs/kg)_Samba 2,93,90,95,146.5,1.05,0,5,92.5
1/23/2020,Potatoes (Rs/Kg)_Nuwaraeliya,186,180,195,146.5,1.05,0,15,187.5
1/23/2020,Pulses (Rs/Kg)_Cowpea,248.2,245,250,146.5,1.05,0,5,247.5
1/23/2020,Pulses (Rs/Kg)_Green Gram,286,280,290,146.5,1.05,0,10,285
1/23/2020,Pulses (Rs/Kg)_Red Dhal,129.2,128,130,146.5,1.05,0,2,129
1/24/2020,Rice (Rs/kg)_Samba 2,93.2,90,96,146.5,0.15,0,6,93
1/24/2020,Rice (Rs/kg)_Nadu 2,93.4,92,95,146.5,0.15,0,3,93.5
1/24/2020,Potatoes (Rs/Kg)_Nuwaraeliya,177,170,180,146.5,0.15,0,10,175
1/24/2020,Pulses (Rs/Kg)_Cowpea,248,245,250,146.5,0.15,0,5,247.5
1/24/2020,Pulses (Rs/Kg)_Red Dhal,129.2,128,130,146.5,0.15,0,2,129
1/24/2020,Pulses (Rs/Kg)_Green Gram,287,280,290,146.5,0.15,0,10,285
1/27/2020,Onion (Rs/Kg)_Sinnan,365,350,380,146.5,0.29,0,30,365
1/27/2020,Rice (Rs/kg)_Samba 2,92.8,90,96,146.5,0.29,0,6,93
1/27/2020,Potatoes (Rs/Kg)_Nuwaraeliya,166,160,170,146.5,0.29,0,10,165
1/27/2020,Rice (Rs/kg)_Nadu 2,92,90,95,146.5,0.29,0,5,92.5
1/27/2020,Pulses (Rs/Kg)_Red Dhal,129,128,130,146.5,0.29,0,2,129
1/27/2020,Pulses (Rs/Kg)_Green Gram,286,275,290,146.5,0.29,0,15,282.5
1/27/2020,Pulses (Rs/Kg)_Cowpea,248,245,250,146.5,0.29,0,5,247.5
1/28/2020,Pulses (Rs/Kg)_Red Dhal,129,128,130,146.5,0.29,0,2,129
1/28/2020,Potatoes (Rs/Kg)_Nuwaraeliya,166,160,170,146.5,0.29,0,10,165
1/28/2020,Onion (Rs/Kg)_Sinnan,347.5,325,370,146.5,0.29,0,45,347.5
1/28/2020,Pulses (Rs/Kg)_Cowpea,248,245,250,146.5,0.29,0,5,247.5
1/28/2020,Pulses (Rs/Kg)_Green Gram,276,265,290,146.5,0.29,0,25,277.5
1/28/2020,Rice (Rs/kg)_Nadu 2,91.8,90,94,146.5,0.29,0,4,92
1/28/2020,Rice (Rs/kg)_Samba 2,93.2,92,95,146.5,0.29,0,3,93.5
1/29/2020,Rice (Rs/kg)_Samba 2,93.2,90,96,146.5,0.16,0,6,93
1/29/2020,Rice (Rs/kg)_Nadu 2,92,90,93,146.5,0.16,0,3,91.5
1/29/2020,Potatoes (Rs/Kg)_Nuwaraeliya,161,155,165,146.5,0.16,0,10,160
1/29/2020,Pulses (Rs/Kg)_Red Dhal,129.4,128,132,146.5,0.16,0,4,130
1/29/2020,Pulses (Rs/Kg)_Green Gram,280,265,290,146.5,0.16,0,25,277.5
1/29/2020,Pulses (Rs/Kg)_Cowpea,250,250,250,146.5,0.16,0,0,250
1/30/2020,Rice (Rs/kg)_Samba 2,95.2,94,96,146.5,0.09,0,2,95
1/30/2020,Rice (Rs/kg)_Nadu 2,93,90,95,146.5,0.09,0,5,92.5
1/30/2020,Pulses (Rs/Kg)_Green Gram,287,280,290,146.5,0.09,0,10,285
1/30/2020,Pulses (Rs/Kg)_Cowpea,250,250,250,146.5,0.09,0,0,250
1/30/2020,Pulses (Rs/Kg)_Red Dhal,129.2,128,130,146.5,0.09,0,2,129
1/30/2020,Potatoes (Rs/Kg)_Nuwaraeliya,164,160,170,146.5,0.09,0,10,165
1/31/2020,Pulses (Rs/Kg)_Red Dhal,129.2,128,130,146.5,0.37,0,2,129
1/31/2020,Potatoes (Rs/Kg)_Nuwaraeliya,156,150,160,146.5,0.37,0,10,155
1/31/2020,Rice (Rs/kg)_Nadu 2,90.8,90,92,146.5,0.37,0,2,91
1/31/2020,Onion (Rs/Kg)_Sinnan,390,380,400,146.5,0.37,0,20,390
1/31/2020,Pulses (Rs/Kg)_Cowpea,250,250,250,146.5,0.37,0,0,250
1/31/2020,Pulses (Rs/Kg)_Green Gram,284,270,290,146.5,0.37,0,20,280
1/31/2020,Rice (Rs/kg)_Samba 2,92,90,95,146.5,0.37,0,5,92.5
2/3/2020,Rice (Rs/kg)_Samba 2,91.8,90,94,146.2,0.05,0,4,92
2/3/2020,Rice (Rs/kg)_Nadu 2,90.2,88,93,146.2,0.05,0,5,90.5
2/3/2020,Potatoes (Rs/Kg)_Nuwaraeliya,165,160,170,146.2,0.05,0,10,165
2/3/2020,Pulses (Rs/Kg)_Cowpea,250,250,250,146.2,0.05,0,0,250
2/3/2020,Pulses (Rs/Kg)_Red Dhal,128.8,127,130,146.2,0.05,0,3,128.5
2/3/2020,Pulses (Rs/Kg)_Green Gram,281,275,290,146.2,0.05,0,15,282.5
2/5/2020,Onion (Rs/Kg)_Sinnan,310,300,330,146.2,3.74,0,30,315
2/5/2020,Rice (Rs/kg)_Samba 2,92.6,92,94,146.2,3.74,0,2,93
2/5/2020,Onion (Rs/Kg)_Vedalan,415,410,420,146.2,3.74,0,10,415
2/5/2020,Rice (Rs/kg)_Nadu 2,90.8,90,92,146.2,3.74,0,2,91
2/5/2020,Pulses (Rs/Kg)_Green Gram,279,265,290,146.2,3.74,0,25,277.5
2/5/2020,Pulses (Rs/Kg)_Red Dhal,128.8,127,130,146.2,3.74,0,3,128.5
2/5/2020,Potatoes (Rs/Kg)_Nuwaraeliya,159,155,165,146.2,3.74,0,10,160
2/5/2020,Pulses (Rs/Kg)_Cowpea,252,250,255,146.2,3.74,0,5,252.5
2/6/2020,Rice (Rs/kg)_Nadu 2,91.4,90,93,146.2,0.37,0,3,91.5
2/6/2020,Potatoes (Rs/Kg)_Nuwaraeliya,157,150,160,146.2,0.37,0,10,155
2/6/2020,Onion (Rs/Kg)_Sinnan,346,340,350,146.2,0.37,0,10,345
2/6/2020,Pulses (Rs/Kg)_Cowpea,259,255,260,146.2,0.37,0,5,257.5
2/6/2020,Pulses (Rs/Kg)_Red Dhal,129,127,130,146.2,0.37,0,3,128.5
2/6/2020,Rice (Rs/kg)_Samba 2,91.4,90,95,146.2,0.37,0,5,92.5
2/6/2020,Pulses (Rs/Kg)_Green Gram,284,265,290,146.2,0.37,0,25,277.5
2/7/2020,Onion (Rs/Kg)_Sinnan,292,280,300,146.2,0,0,20,290
2/7/2020,Rice (Rs/kg)_Samba 2,92,90,94,146.2,0,0,4,92
2/7/2020,Rice (Rs/kg)_Nadu 2,90,88,92,146.2,0,0,4,90
2/7/2020,Potatoes (Rs/Kg)_Nuwaraeliya,157,150,160,146.2,0,0,10,155
2/7/2020,Pulses (Rs/Kg)_Cowpea,256,250,260,146.2,0,0,10,255
2/7/2020,Pulses (Rs/Kg)_Red Dhal,126.8,126,128,146.2,0,0,2,127
2/7/2020,Pulses (Rs/Kg)_Green Gram,274,265,280,146.2,0,0,15,272.5
2/10/2020,Potatoes (Rs/Kg)_Nuwaraeliya,159,155,165,146.2,0,0,10,160
2/10/2020,Rice (Rs/kg)_Samba 2,92.2,90,94,146.2,0,0,4,92
2/10/2020,Rice (Rs/kg)_Nadu 2,90.8,90,92,146.2,0,0,2,91
2/10/2020,Pulses (Rs/Kg)_Cowpea,256,250,260,146.2,0,0,10,255
2/10/2020,Pulses (Rs/Kg)_Green Gram,278,265,290,146.2,0,0,25,277.5
2/10/2020,Onion (Rs/Kg)_Sinnan,320,300,350,146.2,0,0,50,325
2/10/2020,Pulses (Rs/Kg)_Red Dhal,127.2,126,128,146.2,0,0,2,127
2/11/2020,Onion (Rs/Kg)_Vedalan,340,340,340,146.2,0.33,0,0,340
2/11/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,0.33,0,0,96
2/11/2020,Rice (Rs/kg)_Nadu 2,90.8,90,92,146.2,0.33,0,2,91
2/11/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,0.33,0,0,96
2/11/2020,Potatoes (Rs/Kg)_Nuwaraeliya,158,150,165,146.2,0.33,0,15,157.5
2/11/2020,Rice (Rs/kg)_Samba 2,93.4,93,94,146.2,0.33,0,1,93.5
2/11/2020,Onion (Rs/Kg)_Sinnan,302,250,320,146.2,0.33,0,70,285
2/11/2020,Pulses (Rs/Kg)_Red Dhal,127,120,130,146.2,0.33,0,10,125
2/11/2020,Pulses (Rs/Kg)_Cowpea,257,250,260,146.2,0.33,0,10,255
2/11/2020,Pulses (Rs/Kg)_Green Gram,274,255,290,146.2,0.33,0,35,272.5
2/12/2020,Onion (Rs/Kg)_Sinnan,298,250,320,146.2,2.43,0,70,285
2/12/2020,Rice (Rs/kg)_Samba 2,93.2,92,94,146.2,2.43,0,2,93
2/12/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,2.43,0,0,96
2/12/2020,Rice (Rs/kg)_Nadu 2,91.6,90,92,146.2,2.43,0,2,91
2/12/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,2.43,0,0,96
2/12/2020,Pulses (Rs/Kg)_Cowpea,262,255,270,146.2,2.43,0,15,262.5
2/12/2020,Pulses (Rs/Kg)_Red Dhal,127.8,126,129,146.2,2.43,0,3,127.5
2/12/2020,Potatoes (Rs/Kg)_Welimada,142,140,145,146.2,2.43,0,5,142.5
2/12/2020,Potatoes (Rs/Kg)_Nuwaraeliya,156,150,160,146.2,2.43,0,10,155
2/12/2020,Pulses (Rs/Kg)_Green Gram,276,260,285,146.2,2.43,0,25,272.5
2/13/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,1.34,0,0,96
2/13/2020,Rice (Rs/kg)_Samba 2,93.8,93,95,146.2,1.34,0,2,94
2/13/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,1.34,0,0,96
2/13/2020,Rice (Rs/kg)_Nadu 2,91.8,90,93,146.2,1.34,0,3,91.5
2/13/2020,Onion (Rs/Kg)_Sinnan,298,250,320,146.2,1.34,0,70,285
2/13/2020,Pulses (Rs/Kg)_Red Dhal,126.6,125,128,146.2,1.34,0,3,126.5
2/13/2020,Potatoes (Rs/Kg)_Welimada,144,140,145,146.2,1.34,0,5,142.5
2/13/2020,Potatoes (Rs/Kg)_Nuwaraeliya,157,150,160,146.2,1.34,0,10,155
2/13/2020,Pulses (Rs/Kg)_Green Gram,279,265,290,146.2,1.34,0,25,277.5
2/13/2020,Pulses (Rs/Kg)_Cowpea,260,255,265,146.2,1.34,0,10,260
2/14/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,2,0,0,96
2/14/2020,Onion (Rs/Kg)_Sinnan,298,250,320,146.2,2,0,70,285
2/14/2020,Rice (Rs/kg)_Samba 2,93.4,93,94,146.2,2,0,1,93.5
2/14/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,2,0,0,96
2/14/2020,Rice (Rs/kg)_Nadu 2,91.6,90,92,146.2,2,0,2,91
2/14/2020,Pulses (Rs/Kg)_Cowpea,259,250,265,146.2,2,0,15,257.5
2/14/2020,Pulses (Rs/Kg)_Green Gram,278,260,290,146.2,2,0,30,275
2/14/2020,Pulses (Rs/Kg)_Red Dhal,124.2,123,125,146.2,2,0,2,124
2/14/2020,Potatoes (Rs/Kg)_Nuwaraeliya,157,150,160,146.2,2,0,10,155
2/14/2020,Potatoes (Rs/Kg)_Welimada,144,140,145,146.2,2,0,5,142.5
2/17/2020,Onion (Rs/Kg)_Sinnan,294,250,320,146.2,0.06,0,70,285
2/17/2020,Rice (Rs/kg)_Nadu 2,91.2,90,92,146.2,0.06,0,2,91
2/17/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,0.06,0,0,96
2/17/2020,Rice (Rs/kg)_Samba 2,93.4,93,94,146.2,0.06,0,1,93.5
2/17/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,0.06,0,0,96
2/17/2020,Pulses (Rs/Kg)_Green Gram,270,255,280,146.2,0.06,0,25,267.5
2/17/2020,Potatoes (Rs/Kg)_Welimada,116,110,120,146.2,0.06,0,10,115
2/17/2020,Pulses (Rs/Kg)_Red Dhal,124.2,123,125,146.2,0.06,0,2,124
2/17/2020,Potatoes (Rs/Kg)_Nuwaraeliya,145,140,150,146.2,0.06,0,10,145
2/17/2020,Pulses (Rs/Kg)_Cowpea,261,255,265,146.2,0.06,0,10,260
2/18/2020,Rice (Rs/kg)_Samba 2,93,92,94,146.2,0,0,2,93
2/18/2020,Onion (Rs/Kg)_Sinnan,318,280,350,146.2,0,0,70,315
2/18/2020,Rice (Rs/kg)_Nadu 2,91,90,92,146.2,0,0,2,91
2/18/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,0,0,0,96
2/18/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,0,0,0,96
2/18/2020,Pulses (Rs/Kg)_Red Dhal,124.2,123,125,146.2,0,0,2,124
2/18/2020,Pulses (Rs/Kg)_Green Gram,278,260,290,146.2,0,0,30,275
2/18/2020,Potatoes (Rs/Kg)_Nuwaraeliya,140,135,145,146.2,0,0,10,140
2/18/2020,Pulses (Rs/Kg)_Cowpea,263,255,270,146.2,0,0,15,262.5
2/18/2020,Potatoes (Rs/Kg)_Welimada,116,110,120,146.2,0,0,10,115
2/19/2020,Onion (Rs/Kg)_Sinnan,298,250,320,146.2,0,0,70,285
2/19/2020,Rice (Rs/kg)_Nadu 2,91.4,90,93,146.2,0,0,3,91.5
2/19/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,0,0,0,96
2/19/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,0,0,0,96
2/19/2020,Rice (Rs/kg)_Samba 2,93,92,94,146.2,0,0,2,93
2/19/2020,Pulses (Rs/Kg)_Red Dhal,124.2,123,125,146.2,0,0,2,124
2/19/2020,Pulses (Rs/Kg)_Cowpea,268,260,275,146.2,0,0,15,267.5
2/19/2020,Potatoes (Rs/Kg)_Welimada,116,110,120,146.2,0,0,10,115
2/19/2020,Potatoes (Rs/Kg)_Nuwaraeliya,136,130,140,146.2,0,0,10,135
2/19/2020,Pulses (Rs/Kg)_Green Gram,267,255,280,146.2,0,0,25,267.5
2/20/2020,Rice (Rs/kg)_Nadu 2,91.4,90,93,146.2,0.23,0,3,91.5
2/20/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,0.23,0,0,96
2/20/2020,Onion (Rs/Kg)_Sinnan,280,250,300,146.2,0.23,0,50,275
2/20/2020,Rice (Rs/kg)_Samba 2,93.8,93,95,146.2,0.23,0,2,94
2/20/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,0.23,0,0,96
2/20/2020,Pulses (Rs/Kg)_Green Gram,268,255,285,146.2,0.23,0,30,270
2/20/2020,Pulses (Rs/Kg)_Cowpea,262,255,270,146.2,0.23,0,15,262.5
2/20/2020,Potatoes (Rs/Kg)_Nuwaraeliya,130,125,135,146.2,0.23,0,10,130
2/20/2020,Potatoes (Rs/Kg)_Welimada,106,100,110,146.2,0.23,0,10,105
2/20/2020,Pulses (Rs/Kg)_Red Dhal,125,125,125,146.2,0.23,0,0,125
2/24/2020,Potatoes (Rs/Kg)_Welimada,104,100,110,146.2,0.15,0,10,105
2/24/2020,Pulses (Rs/Kg)_Cowpea,262,255,270,146.2,0.15,0,15,262.5
2/24/2020,Pulses (Rs/Kg)_Green Gram,270,255,290,146.2,0.15,0,35,272.5
2/24/2020,Pulses (Rs/Kg)_Red Dhal,124.25,123,125,146.2,0.15,0,2,124
2/24/2020,Potatoes (Rs/Kg)_Nuwaraeliya,125,120,130,146.2,0.15,0,10,125
2/24/2020,Rice (Rs/kg)_Nadu 2,91.4,90,93,146.2,0.15,0,3,91.5
2/24/2020,Rice (Rs/kg)_Samba 1,96,96,96,146.2,0.15,0,0,96
2/24/2020,Rice (Rs/kg)_Nadu 1,96,96,96,146.2,0.15,0,0,96
2/24/2020,Onion (Rs/Kg)_Sinnan,276,250,300,146.2,0.15,0,50,275
2/24/2020,Rice (Rs/kg)_Samba 2,94.4,94,95,146.2,0.15,0,1,94.5
2/25/2020,Rice (Rs/kg)_Samba 1,96.3334,96,97,146.2,0.26,0,1,96.5
2/25/2020,Rice (Rs/kg)_Samba 2,94.6,94,95,146.2,0.26,0,1,94.5
2/25/2020,Onion (Rs/Kg)_Sinnan,270,250,300,146.2,0.26,0,50,275
2/25/2020,Rice (Rs/kg)_Nadu 2,91.8,90,93,146.2,0.26,0,3,91.5
2/25/2020,Rice (Rs/kg)_Nadu 1,96.3334,96,97,146.2,0.26,0,1,96.5
2/25/2020,Potatoes (Rs/Kg)_Nuwaraeliya,134,130,140,146.2,0.26,0,10,135
2/25/2020,Pulses (Rs/Kg)_Cowpea,264,260,270,146.2,0.26,0,10,265
2/25/2020,Pulses (Rs/Kg)_Green Gram,263,255,270,146.2,0.26,0,15,262.5
2/25/2020,Pulses (Rs/Kg)_Red Dhal,124.5,123,125,146.2,0.26,0,2,124
2/25/2020,Potatoes (Rs/Kg)_Welimada,107,105,110,146.2,0.26,0,5,107.5
2/26/2020,Onion (Rs/Kg)_Sinnan,262,250,280,146.2,0.02,0,30,265
2/26/2020,Rice (Rs/kg)_Nadu 2,91.4,90,92,146.2,0.02,0,2,91
2/26/2020,Rice (Rs/kg)_Samba 2,94.2,93,95,146.2,0.02,0,2,94
2/26/2020,Rice (Rs/kg)_Samba 1,96.3334,96,97,146.2,0.02,0,1,96.5
2/26/2020,Rice (Rs/kg)_Nadu 1,96.3334,96,97,146.2,0.02,0,1,96.5
2/26/2020,Pulses (Rs/Kg)_Cowpea,264,260,270,146.2,0.02,0,10,265
2/26/2020,Pulses (Rs/Kg)_Red Dhal,123.5,123,124,146.2,0.02,0,1,123.5
2/26/2020,Potatoes (Rs/Kg)_Nuwaraeliya,126,120,130,146.2,0.02,0,10,125
2/26/2020,Potatoes (Rs/Kg)_Welimada,105,100,110,146.2,0.02,0,10,105
2/26/2020,Pulses (Rs/Kg)_Green Gram,262,250,270,146.2,0.02,0,20,260
2/27/2020,Rice (Rs/kg)_Nadu 1,96.3334,96,97,146.2,0.01,0,1,96.5
2/27/2020,Rice (Rs/kg)_Samba 1,96.3334,96,97,146.2,0.01,0,1,96.5
2/27/2020,Rice (Rs/kg)_Nadu 2,92,91,93,146.2,0.01,0,2,92
2/27/2020,Rice (Rs/kg)_Samba 2,94.6,94,95,146.2,0.01,0,1,94.5
2/27/2020,Onion (Rs/Kg)_Sinnan,234,220,250,146.2,0.01,0,30,235
2/27/2020,Pulses (Rs/Kg)_Cowpea,264,260,270,146.2,0.01,0,10,265
2/27/2020,Pulses (Rs/Kg)_Red Dhal,123.5,123,124,146.2,0.01,0,1,123.5
2/27/2020,Potatoes (Rs/Kg)_Welimada,105,100,110,146.2,0.01,0,10,105
2/27/2020,Potatoes (Rs/Kg)_Nuwaraeliya,126,120,130,146.2,0.01,0,10,125
2/27/2020,Pulses (Rs/Kg)_Green Gram,262,250,270,146.2,0.01,0,20,260
2/28/2020,Rice (Rs/kg)_Nadu 2,91.4,90,93,146.2,0,0,3,91.5
2/28/2020,Onion (Rs/Kg)_Sinnan,232,200,260,146.2,0,0,60,230
2/28/2020,Pulses (Rs/Kg)_Cowpea,265,260,270,146.2,0,0,10,265
2/28/2020,Rice (Rs/kg)_Nadu 1,96.6666,96,97,146.2,0,0,1,96.5
2/28/2020,Rice (Rs/kg)_Samba 2,94,93,95,146.2,0,0,2,94
2/28/2020,Rice (Rs/kg)_Samba 1,96.6666,96,97,146.2,0,0,1,96.5
2/28/2020,Potatoes (Rs/Kg)_Welimada,105,100,110,146.2,0,0,10,105
2/28/2020,Pulses (Rs/Kg)_Green Gram,262,250,270,146.2,0,0,20,260
2/28/2020,Potatoes (Rs/Kg)_Nuwaraeliya,127,120,130,146.2,0,0,10,125
2/28/2020,Pulses (Rs/Kg)_Red Dhal,123,123,123,146.2,0,0,0,123
3/2/2020,Rice (Rs/kg)_Nadu 1,97.5,97,98,141.6,0.02,0,1,97.5
3/2/2020,Onion (Rs/Kg)_Sinnan,226,200,250,141.6,0.02,0,50,225
3/2/2020,Rice (Rs/kg)_Samba 2,94.2,93,95,141.6,0.02,0,2,94
3/2/2020,Rice (Rs/kg)_Samba 1,97.5,97,98,141.6,0.02,0,1,97.5
3/2/2020,Rice (Rs/kg)_Nadu 2,91.8,91,92,141.6,0.02,0,1,91.5
3/2/2020,Potatoes (Rs/Kg)_Nuwaraeliya,127,120,130,141.6,0.02,0,10,125
3/2/2020,Pulses (Rs/Kg)_Green Gram,258,250,270,141.6,0.02,0,20,260
3/2/2020,Potatoes (Rs/Kg)_Welimada,105,100,110,141.6,0.02,0,10,105
3/2/2020,Pulses (Rs/Kg)_Red Dhal,122.6,122,123,141.6,0.02,0,1,122.5
3/2/2020,Pulses (Rs/Kg)_Cowpea,264,260,270,141.6,0.02,0,10,265
3/3/2020,Onion (Rs/Kg)_Sinnan,208,200,220,141.6,0.07,0,20,210
3/3/2020,Rice (Rs/kg)_Samba 2,94.8,94,96,141.6,0.07,0,2,95
3/3/2020,Rice (Rs/kg)_Samba 1,97.5,97,98,141.6,0.07,0,1,97.5
3/3/2020,Rice (Rs/kg)_Nadu 1,97,97,97,141.6,0.07,0,0,97
3/3/2020,Rice (Rs/kg)_Nadu 2,91,90,92,141.6,0.07,0,2,91
3/3/2020,Potatoes (Rs/Kg)_Welimada,109,105,115,141.6,0.07,0,10,110
3/3/2020,Pulses (Rs/Kg)_Cowpea,264,260,270,141.6,0.07,0,10,265
3/3/2020,Potatoes (Rs/Kg)_Nuwaraeliya,129,125,135,141.6,0.07,0,10,130
3/3/2020,Pulses (Rs/Kg)_Red Dhal,123.8,123,125,141.6,0.07,0,2,124
3/3/2020,Pulses (Rs/Kg)_Green Gram,258,250,270,141.6,0.07,0,20,260
3/4/2020,Rice (Rs/kg)_Samba 1,97,97,97,141.6,0.05,0,0,97
3/4/2020,Onion (Rs/Kg)_Sinnan,170,150,200,141.6,0.05,0,50,175
3/4/2020,Rice (Rs/kg)_Nadu 2,90.8,90,92,141.6,0.05,0,2,91
3/4/2020,Rice (Rs/kg)_Samba 2,94.6,93,96,141.6,0.05,0,3,94.5
3/4/2020,Rice (Rs/kg)_Nadu 1,97,97,97,141.6,0.05,0,0,97
